Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,5,2,3,4,7,6,1,,,,,,,,,,,,,,
1,2,3,2,4,5,6,,1,,,,,,,,,,,,,,
1,3,6,3,4,2,7,5,1,,,,,,,,,,,,,,
1,4,6,2,3,4,5,7,1,,,,,,,,,,,,,,
1,5,5,2,4,3,7,6,1,,,,,,,,,,,,,,
1,6,5,2,6,3,7,4,1,,,,,,,,,,,,,,
1,7,5,4,3,2,7,6,1,,,,,,,,,,,,,,
1,8,4,2,3,5,6,,1,,,,,,,,,,,,,,
1,9,3,2,4,6,7,5,1,,,,,,,,,,,,,,
1,10,4,2,3,5,6,7,1,,,,,,,,,,,,,,
1,11,4,2,3,5,6,,1,,,,,,,,,,,,,,
1,12,5,2,4,3,6,7,1,,,,,,,,,,,,,,
1,13,5,7,4,2,3,6,1,,,,,,,,,,,,,,
1,14,4,3,5,2,6,7,1,,,,,,,,,,,,,,
1,15,4,3,5,2,7,6,1,,,,,,,,,,,,,,
1,16,5,2,4,3,6,,1,,,,,,,,,,,,,,
1,17,3,5,6,2,7,4,1,,,,,,,,,,,,,,
1,18,,4,5,2,3,6,1,,,,,,,,,,,,,,
1,19,4,2,3,5,6,,1,,,,,,,,,,,,,,
1,20,5,2,3,4,6,7,1,,,,,,,,,,,,,,
1,21,5,2,3,4,7,6,1,,,,,,,,,,,,,,
1,22,3,5,2,4,7,6,1,,,,,,,,,,,,,,
1,23,5,2,4,3,,6,1,,,,,,,,,,,,,,
1,24,6,3,5,2,7,4,1,,,,,,,,,,,,,,
1,25,7,2,3,4,5,6,1,,,,,,,,,,,,,,
1,26,4,2,3,5,6,7,1,,,,,,,,,,,,,,
1,27,5,2,6,3,4,7,1,,,,,,,,,,,,,,
1,28,5,2,3,4,6,,1,,,,,,,,,,,,,,
1,29,4,2,3,5,6,,1,,,,,,,,,,,,,,
1,30,4,3,5,2,6,,1,,,,,,,,,,,,,,
1,31,5,2,4,3,,6,1,,,,,,,,,,,,,,
1,32,4,2,3,5,6,7,1,,,,,,,,,,,,,,
1,33,3,2,4,5,7,6,1,,,,,,,,,,,,,,
1,34,4,2,5,3,7,6,1,,,,,,,,,,,,,,
1,35,5,3,2,4,6,,1,,,,,,,,,,,,,,
1,36,5,2,3,4,6,7,1,,,,,,,,,,,,,,
1,37,4,2,3,5,6,,1,,,,,,,,,,,,,,
1,38,4,2,5,3,6,,1,,,,,,,,,,,,,,
1,39,4,3,7,2,5,6,1,,,,,,,,,,,,,,
1,40,3,2,6,4,7,5,1,,,,,,,,,,,,,,
1,41,3,4,5,2,6,,1,,,,,,,,,,,,,,
