Booth,Paper,A:Sustainable Australia Party - Universal Basic Income,B:David Pocock,C:Animal Justice Party,D:Australian Labor Party,E:Liberal,F:HEART/LIBERTARIAN,G:Australian Greens,A:HOLGATE James,A:HAYDON John,B:POCOCK David,B:VARDY Hannah,C:SOXSMITH Robyn,C:KUDRYCZ Walter,D:GALLAGHER Katy,D:OH Janaline,E:VADAKKEDATHU Jacob,E:LEE Hayune,F:SEARSON-PRAKAASH Elise,F:BROWN Martin,G:HOBBS Christina,G:ROCKE Jo
1,1,,1,4,6,2,5,3,,,,,,,,,,,,,,
1,2,5,1,6,2,7,3,4,,,,,,,,,,,,,,
1,3,2,1,3,4,7,5,6,,,,,,,,,,,,,,
1,4,5,1,7,2,4,6,3,,,,,,,,,,,,,,
1,5,5,1,6,2,4,7,3,,,,,,,,,,,,,,
1,6,3,1,5,4,6,7,2,,,,,,,,,,,,,,
1,7,3,1,5,4,6,7,2,,,,,,,,,,,,,,
1,8,5,1,2,,3,6,4,,,,,,,,,,,,,,
1,9,5,1,4,3,7,6,2,,,,,,,,,,,,,,
1,10,5,1,3,4,2,6,,,,,,,,,,,,,,,
1,11,5,1,6,2,3,,4,,,,,,,,,,,,,,
1,12,5,1,4,2,7,6,3,,,,,,,,,,,,,,
1,13,7,1,6,2,4,5,3,,,,,,,,,,,,,,
1,14,3,1,5,2,4,7,6,,,,,,,,,,,,,,
1,15,6,1,,2,3,5,4,,,,,,,,,,,,,,
1,16,3,1,4,5,7,6,2,,,,,,,,,,,,,,
1,17,6,1,5,2,3,,4,,,,,,,,,,,,,,
1,18,6,1,5,2,3,,4,,,,,,,,,,,,,,
1,19,,1,6,2,3,4,5,,,,,,,,,,,,,,
1,20,3,1,4,,2,5,6,,,,,,,,,,,,,,
1,21,5,1,6,2,3,7,4,,,,,,,,,,,,,,
1,22,5,1,4,3,2,6,7,,,,,,,,,,,,,,
1,23,,1,5,2,3,4,6,,,,,,,,,,,,,,
1,24,7,1,5,4,3,6,2,,,,,,,,,,,,,,
1,25,5,1,4,3,2,6,,,,,,,,,,,,,,,
1,26,6,1,5,2,4,7,3,,,,,,,,,,,,,,
1,27,5,1,,2,3,6,4,,,,,,,,,,,,,,
1,28,6,1,3,2,,5,4,,,,,,,,,,,,,,
